time 2,time 1,delay,,delay 2,delay 1,,jitter,,
823.507535,823.507389,0.000146,,0.000146,-0.000146,,0.000292,,
823.62323,823.507535,0.115695,,0.115695,-0.115695,,0.23139,,
823.62323,823.62323,0,,0,0,,0,,
823.623527,823.62323,0.000297,,0.000297,-0.000297,,0.000594,,
823.623822,823.623527,0.000295,,0.000295,-0.000295,,0.00059,,
823.623822,823.623822,0,,0,0,,0,,
823.623931,823.623822,0.000109,,0.000109,-0.000109,,0.000218,,
823.624027,823.623931,9.6E-05,,9.6E-05,-9.6E-05,,0.000192,,
823.631071,823.624027,0.007044,,0.007044,-0.007044,,0.014088,,
823.933479,823.631071,0.302408,,0.302408,-0.302408,,0.604816,,
824.39648,823.933479,0.463001,,0.463001,-0.463001,,0.926002,,
824.401719,824.39648,0.005239,,0.005239,-0.005239,,0.010478,,
824.542032,824.401719,0.140313,,0.140313,-0.140313,,0.280626,,
824.660442,824.542032,0.11841,,0.11841,-0.11841,,0.23682,,
824.933561,824.660442,0.273119,,0.273119,-0.273119,,0.546238,,
824.933708,824.933561,0.000147,,0.000147,-0.000147,,0.000294,,
824.935618,824.933708,0.00191,,0.00191,-0.00191,,0.00382,,
824.935798,824.935618,0.00018,,0.00018,-0.00018,,0.00036,,
824.935798,824.935798,0,,0,0,,0,,
824.935798,824.935798,0,,0,0,,0,,
824.944233,824.935798,0.008435,,0.008435,-0.008435,,0.01687,,
824.955299,824.944233,0.011066,,0.011066,-0.011066,,0.022132,,
825.099584,824.955299,0.144285,,0.144285,-0.144285,,0.28857,,
825.099584,825.099584,0,,0,0,,0,,
825.099667,825.099584,8.3E-05,,8.3E-05,-8.3E-05,,0.000166,,
825.145428,825.099667,0.045761,,0.045761,-0.045761,,0.091522,,
825.438252,825.145428,0.292824,,0.292824,-0.292824,,0.585648,,
825.438252,825.438252,0,,0,0,,0,,
825.438252,825.438252,0,,0,0,,0,,
825.438302,825.438252,5E-05,,5E-05,-5E-05,,1E-04,,
825.438346,825.438302,4.4E-05,,4.4E-05,-4.4E-05,,8.8E-05,,
825.438398,825.438346,5.2E-05,,5.2E-05,-5.2E-05,,0.000104,,
825.438398,825.438398,0,,0,0,,0,,
825.438416,825.438398,1.8E-05,,1.8E-05,-1.8E-05,,3.6E-05,,
825.440398,825.438416,0.001982,,0.001982,-0.001982,,0.003964,,
825.456715,825.440398,0.016317,,0.016317,-0.016317,,0.032634,,
825.456715,825.456715,0,,0,0,,0,,
825.456782,825.456715,6.7E-05,,6.7E-05,-6.7E-05,,0.000134,,
825.457148,825.456782,0.000366,,0.000366,-0.000366,,0.000732,,
825.457148,825.457148,0,,0,0,,0,,
825.457148,825.457148,0,,0,0,,0,,
825.457148,825.457148,0,,0,0,,0,,
825.457148,825.457148,0,,0,0,,0,,
825.457148,825.457148,0,,0,0,,0,,
825.457148,825.457148,0,,0,0,,0,,
825.457587,825.457148,0.000439,,0.000439,-0.000439,,0.000878,,
825.463737,825.457587,0.00615,,0.00615,-0.00615,,0.0123,,
825.466874,825.463737,0.003137,,0.003137,-0.003137,,0.006274,,
825.466987,825.466874,0.000113,,0.000113,-0.000113,,0.000226,,
825.46706,825.466987,7.3E-05,,7.3E-05,-7.3E-05,,0.000146,,
825.467111,825.46706,5.1E-05,,5.1E-05,-5.1E-05,,0.000102,,
825.473961,825.467111,0.00685,,0.00685,-0.00685,,0.0137,,
825.474665,825.473961,0.000704,,0.000704,-0.000704,,0.001408,,
825.480828,825.474665,0.006163,,0.006163,-0.006163,,0.012326,,
825.50526,825.480828,0.024432,,0.024432,-0.024432,,0.048864,,
825.512299,825.50526,0.007039,,0.007039,-0.007039,,0.014078,,
825.520932,825.512299,0.008633,,0.008633,-0.008633,,0.017266,,
825.527962,825.520932,0.00703,,0.00703,-0.00703,,0.01406,,
825.539305,825.527962,0.011343,,0.011343,-0.011343,,0.022686,,
825.54721,825.539305,0.007905,,0.007905,-0.007905,,0.01581,,
825.613923,825.54721,0.066713,,0.066713,-0.066713,,0.133426,,
825.614048,825.613923,0.000125,,0.000125,-0.000125,,0.00025,,
825.752832,825.614048,0.138784,,0.138784,-0.138784,,0.277568,,
825.75326,825.752832,0.000428,,0.000428,-0.000428,,0.000856,,
825.753352,825.75326,9.2E-05,,9.2E-05,-9.2E-05,,0.000184,,
825.753601,825.753352,0.000249,,0.000249,-0.000249,,0.000498,,
825.764715,825.753601,0.011114,,0.011114,-0.011114,,0.022228,,
825.765033,825.764715,0.000318,,0.000318,-0.000318,,0.000636,,
825.765033,825.765033,0,,0,0,,0,,
825.765256,825.765033,0.000223,,0.000223,-0.000223,,0.000446,,
825.766005,825.765256,0.000749,,0.000749,-0.000749,,0.001498,,
825.766079,825.766005,7.4E-05,,7.4E-05,-7.4E-05,,0.000148,,
825.768689,825.766079,0.00261,,0.00261,-0.00261,,0.00522,,
825.76946,825.768689,0.000771,,0.000771,-0.000771,,0.001542,,
825.76946,825.76946,0,,0,0,,0,,
825.76946,825.76946,0,,0,0,,0,,
825.774108,825.76946,0.004648,,0.004648,-0.004648,,0.009296,,
825.774108,825.774108,0,,0,0,,0,,
825.774217,825.774108,0.000109,,0.000109,-0.000109,,0.000218,,
825.775197,825.774217,0.00098,,0.00098,-0.00098,,0.00196,,
825.783876,825.775197,0.008679,,0.008679,-0.008679,,0.017358,,
825.784866,825.783876,0.00099,,0.00099,-0.00099,,0.00198,,
825.784866,825.784866,0,,0,0,,0,,
825.785377,825.784866,0.000511,,0.000511,-0.000511,,0.001022,,
825.785789,825.785377,0.000412,,0.000412,-0.000412,,0.000824,,
825.788579,825.785789,0.00279,,0.00279,-0.00279,,0.00558,,
825.810649,825.788579,0.02207,,0.02207,-0.02207,,0.04414,,
825.810649,825.810649,0,,0,0,,0,,
825.811388,825.810649,0.000739,,0.000739,-0.000739,,0.001478,,
825.815123,825.811388,0.003735,,0.003735,-0.003735,,0.00747,,
825.815123,825.815123,0,,0,0,,0,,
825.815174,825.815123,5.1E-05,,5.1E-05,-5.1E-05,,0.000102,,
825.815209,825.815174,3.5E-05,,3.5E-05,-3.5E-05,,7E-05,,
825.815209,825.815209,0,,0,0,,0,,
825.815225,825.815209,1.6E-05,,1.6E-05,-1.6E-05,,3.2E-05,,
825.819043,825.815225,0.003818,,0.003818,-0.003818,,0.007636,,
825.819043,825.819043,0,,0,0,,0,,
825.819043,825.819043,0,,0,0,,0,,
825.819043,825.819043,0,,0,0,,0,,
825.819043,825.819043,0,,0,0,,0,,
825.819043,825.819043,0,,0,0,,0,,
825.819043,825.819043,0,,0,0,,0,,
825.819043,825.819043,0,,0,0,,0,,
825.819217,825.819043,0.000174,,0.000174,-0.000174,,0.000348,,
825.819323,825.819217,0.000106,,0.000106,-0.000106,,0.000212,,
825.819437,825.819323,0.000114,,0.000114,-0.000114,,0.000228,,
825.819563,825.819437,0.000126,,0.000126,-0.000126,,0.000252,,
825.829516,825.819563,0.009953,,0.009953,-0.009953,,0.019906,,
825.833519,825.829516,0.004003,,0.004003,-0.004003,,0.008006,,
825.833716,825.833519,0.000197,,0.000197,-0.000197,,0.000394,,
825.852429,825.833716,0.018713,,0.018713,-0.018713,,0.037426,,
825.858077,825.852429,0.005648,,0.005648,-0.005648,,0.011296,,
825.864226,825.858077,0.006149,,0.006149,-0.006149,,0.012298,,
825.867742,825.864226,0.003516,,0.003516,-0.003516,,0.007032,,
825.874401,825.867742,0.006659,,0.006659,-0.006659,,0.013318,,
825.877565,825.874401,0.003164,,0.003164,-0.003164,,0.006328,,
825.877775,825.877565,0.00021,,0.00021,-0.00021,,0.00042,,
825.877775,825.877775,0,,0,0,,0,,
825.877775,825.877775,0,,0,0,,0,,
825.877775,825.877775,0,,0,0,,0,,
825.877775,825.877775,0,,0,0,,0,,
825.877775,825.877775,0,,0,0,,0,,
825.877775,825.877775,0,,0,0,,0,,
825.88147,825.877775,0.003695,,0.003695,-0.003695,,0.00739,,
825.88182,825.88147,0.00035,,0.00035,-0.00035,,0.0007,,
825.882104,825.88182,0.000284,,0.000284,-0.000284,,0.000568,,
825.886774,825.882104,0.00467,,0.00467,-0.00467,,0.00934,,
825.889945,825.886774,0.003171,,0.003171,-0.003171,,0.006342,,
825.89105,825.889945,0.001105,,0.001105,-0.001105,,0.00221,,
825.891147,825.89105,9.7E-05,,9.7E-05,-9.7E-05,,0.000194,,
825.892126,825.891147,0.000979,,0.000979,-0.000979,,0.001958,,
825.894705,825.892126,0.002579,,0.002579,-0.002579,,0.005158,,
825.899306,825.894705,0.004601,,0.004601,-0.004601,,0.009202,,
825.914877,825.899306,0.015571,,0.015571,-0.015571,,0.031142,,
825.923053,825.914877,0.008176,,0.008176,-0.008176,,0.016352,,
825.923053,825.923053,0,,0,0,,0,,
825.935629,825.923053,0.012576,,0.012576,-0.012576,,0.025152,,
825.948899,825.935629,0.01327,,0.01327,-0.01327,,0.02654,,
825.948899,825.948899,0,,0,0,,0,,
825.948899,825.948899,0,,0,0,,0,,
825.948899,825.948899,0,,0,0,,0,,
825.948899,825.948899,0,,0,0,,0,,
825.949002,825.948899,0.000103,,0.000103,-0.000103,,0.000206,,
825.952895,825.949002,0.003893,,0.003893,-0.003893,,0.007786,,
826.016444,825.952895,0.063549,,0.063549,-0.063549,,0.127098,,
826.017234,826.016444,0.00079,,0.00079,-0.00079,,0.00158,,
826.017352,826.017234,0.000118,,0.000118,-0.000118,,0.000236,,
826.017352,826.017352,0,,0,0,,0,,
826.041961,826.017352,0.024609,,0.024609,-0.024609,,0.049218,,
826.048473,826.041961,0.006512,,0.006512,-0.006512,,0.013024,,
826.049235,826.048473,0.000762,,0.000762,-0.000762,,0.001524,,
826.049284,826.049235,4.9E-05,,4.9E-05,-4.9E-05,,9.8E-05,,
826.049352,826.049284,6.8E-05,,6.8E-05,-6.8E-05,,0.000136,,
826.049391,826.049352,3.9E-05,,3.9E-05,-3.9E-05,,7.8E-05,,
826.077188,826.049391,0.027797,,0.027797,-0.027797,,0.055594,,
826.123893,826.077188,0.046705,,0.046705,-0.046705,,0.09341,,
826.123893,826.123893,0,,0,0,,0,,
826.123893,826.123893,0,,0,0,,0,,
826.123893,826.123893,0,,0,0,,0,,
826.124147,826.123893,0.000254,,0.000254,-0.000254,,0.000508,,
826.133687,826.124147,0.00954,,0.00954,-0.00954,,0.01908,,
826.176016,826.133687,0.042329,,0.042329,-0.042329,,0.084658,,
826.202857,826.176016,0.026841,,0.026841,-0.026841,,0.053682,,
826.461206,826.202857,0.258349,,0.258349,-0.258349,,0.516698,,
826.852812,826.461206,0.391606,,0.391606,-0.391606,,0.783212,,
826.853227,826.852812,0.000415,,0.000415,-0.000415,,0.00083,,
827.096972,826.853227,0.243745,,0.243745,-0.243745,,0.48749,,
828.25169,827.096972,1.154718,,1.154718,-1.154718,,2.309436,,
828.251743,828.25169,5.3E-05,,5.3E-05,-5.3E-05,,0.000106,,
828.500997,828.251743,0.249254,,0.249254,-0.249254,,0.498508,,
828.585694,828.500997,0.084697,,0.084697,-0.084697,,0.169394,,
828.585694,828.585694,0,,0,0,,0,,
828.632507,828.585694,0.046813,,0.046813,-0.046813,,0.093626,,
828.677754,828.632507,0.045247,,0.045247,-0.045247,,0.090494,,
828.70126,828.677754,0.023506,,0.023506,-0.023506,,0.047012,,
828.701388,828.70126,0.000128,,0.000128,-0.000128,,0.000256,,
828.702124,828.701388,0.000736,,0.000736,-0.000736,,0.001472,,
828.727128,828.702124,0.025004,,0.025004,-0.025004,,0.050008,,
828.727464,828.727128,0.000336,,0.000336,-0.000336,,0.000672,,
828.727464,828.727464,0,,0,0,,0,,
828.727505,828.727464,4.1E-05,,4.1E-05,-4.1E-05,,8.2E-05,,
828.727979,828.727505,0.000474,,0.000474,-0.000474,,0.000948,,
828.727979,828.727979,0,,0,0,,0,,
828.728005,828.727979,2.6E-05,,2.6E-05,-2.6E-05,,5.2E-05,,
828.728055,828.728005,5E-05,,5E-05,-5E-05,,1E-04,,
828.728074,828.728055,1.9E-05,,1.9E-05,-1.9E-05,,3.8E-05,,
828.731272,828.728074,0.003198,,0.003198,-0.003198,,0.006396,,
828.75375,828.731272,0.022478,,0.022478,-0.022478,,0.044956,,
828.754879,828.75375,0.001129,,0.001129,-0.001129,,0.002258,,
828.755024,828.754879,0.000145,,0.000145,-0.000145,,0.00029,,
828.755024,828.755024,0,,0,0,,0,,
828.778289,828.755024,0.023265,,0.023265,-0.023265,,0.04653,,
828.779898,828.778289,0.001609,,0.001609,-0.001609,,0.003218,,
828.780389,828.779898,0.000491,,0.000491,-0.000491,,0.000982,,
828.780428,828.780389,3.9E-05,,3.9E-05,-3.9E-05,,7.8E-05,,
828.780499,828.780428,7.1E-05,,7.1E-05,-7.1E-05,,0.000142,,
828.780548,828.780499,4.9E-05,,4.9E-05,-4.9E-05,,9.8E-05,,
828.801754,828.780548,0.021206,,0.021206,-0.021206,,0.042412,,
828.845479,828.801754,0.043725,,0.043725,-0.043725,,0.08745,,
828.845664,828.845479,0.000185,,0.000185,-0.000185,,0.00037,,
829.14125,828.845664,0.295586,,0.295586,-0.295586,,0.591172,,
829.643833,829.14125,0.502583,,0.502583,-0.502583,,1.005166,,
829.739804,829.643833,0.095971,,0.095971,-0.095971,,0.191942,,
830.165405,829.739804,0.425601,,0.425601,-0.425601,,0.851202,,
830.213957,830.165405,0.048552,,0.048552,-0.048552,,0.097104,,
830.2141,830.213957,0.000143,,0.000143,-0.000143,,0.000286,,
830.25885,830.2141,0.04475,,0.04475,-0.04475,,0.0895,,
830.481629,830.25885,0.222779,,0.222779,-0.222779,,0.445558,,
830.782012,830.481629,0.300383,,0.300383,-0.300383,,0.600766,,
830.78206,830.782012,4.8E-05,,4.8E-05,-4.8E-05,,9.6E-05,,
830.819808,830.78206,0.037748,,0.037748,-0.037748,,0.075496,,
830.819809,830.819808,1E-06,,1E-06,-1E-06,,2E-06,,
830.831903,830.819809,0.012094,,0.012094,-0.012094,,0.024188,,
830.832088,830.831903,0.000185,,0.000185,-0.000185,,0.00037,,
831.038267,830.832088,0.206179,,0.206179,-0.206179,,0.412358,,
831.038267,831.038267,0,,0,0,,0,,
831.042565,831.038267,0.004298,,0.004298,-0.004298,,0.008596,,
831.084502,831.042565,0.041937,,0.041937,-0.041937,,0.083874,,
831.116476,831.084502,0.031974,,0.031974,-0.031974,,0.063948,,
831.116477,831.116476,1E-06,,1E-06,-1E-06,,2E-06,,
831.116476,831.116477,-1E-06,,-1E-06,1E-06,,-2E-06,,
831.116476,831.116476,0,,0,0,,0,,
831.116488,831.116476,1.2E-05,,1.2E-05,-1.2E-05,,2.4E-05,,
831.118459,831.116488,0.001971,,0.001971,-0.001971,,0.003942,,
831.118499,831.118459,4E-05,,4E-05,-4E-05,,8E-05,,
831.123915,831.118499,0.005416,,0.005416,-0.005416,,0.010832,,
831.127788,831.123915,0.003873,,0.003873,-0.003873,,0.007746,,
831.127788,831.127788,0,,0,0,,0,,
831.127857,831.127788,6.9E-05,,6.9E-05,-6.9E-05,,0.000138,,
831.127857,831.127857,0,,0,0,,0,,
831.127857,831.127857,0,,0,0,,0,,
831.127857,831.127857,0,,0,0,,0,,
831.131293,831.127857,0.003436,,0.003436,-0.003436,,0.006872,,
831.131321,831.131293,2.8E-05,,2.8E-05,-2.8E-05,,5.6E-05,,
831.131342,831.131321,2.1E-05,,2.1E-05,-2.1E-05,,4.2E-05,,
831.138973,831.131342,0.007631,,0.007631,-0.007631,,0.015262,,
831.138973,831.138973,0,,0,0,,0,,
831.152779,831.138973,0.013806,,0.013806,-0.013806,,0.027612,,
831.163253,831.152779,0.010474,,0.010474,-0.010474,,0.020948,,
831.165303,831.163253,0.00205,,0.00205,-0.00205,,0.0041,,
831.180706,831.165303,0.015403,,0.015403,-0.015403,,0.030806,,
831.180706,831.180706,0,,0,0,,0,,
831.240336,831.180706,0.05963,,0.05963,-0.05963,,0.11926,,
831.289244,831.240336,0.048908,,0.048908,-0.048908,,0.097816,,
831.363114,831.289244,0.07387,,0.07387,-0.07387,,0.14774,,
831.388913,831.363114,0.025799,,0.025799,-0.025799,,0.051598,,
831.473598,831.388913,0.084685,,0.084685,-0.084685,,0.16937,,
831.489752,831.473598,0.016154,,0.016154,-0.016154,,0.032308,,
831.507451,831.489752,0.017699,,0.017699,-0.017699,,0.035398,,
831.762743,831.507451,0.255292,,0.255292,-0.255292,,0.510584,,
831.802255,831.762743,0.039512,,0.039512,-0.039512,,0.079024,,
832.045307,831.802255,0.243052,,0.243052,-0.243052,,0.486104,,
832.052397,832.045307,0.00709,,0.00709,-0.00709,,0.01418,,
832.052397,832.052397,0,,0,0,,0,,
832.057492,832.052397,0.005095,,0.005095,-0.005095,,0.01019,,
832.324284,832.057492,0.266792,,0.266792,-0.266792,,0.533584,,
832.32819,832.324284,0.003906,,0.003906,-0.003906,,0.007812,,
832.352544,832.32819,0.024354,,0.024354,-0.024354,,0.048708,,
832.513048,832.352544,0.160504,,0.160504,-0.160504,,0.321008,,
832.767923,832.513048,0.254875,,0.254875,-0.254875,,0.50975,,
832.767923,832.767923,0,,0,0,,0,,
832.768137,832.767923,0.000214,,0.000214,-0.000214,,0.000428,,
832.943217,832.768137,0.17508,,0.17508,-0.17508,,0.35016,,
832.995325,832.943217,0.052108,,0.052108,-0.052108,,0.104216,,
833.090671,832.995325,0.095346,,0.095346,-0.095346,,0.190692,,
833.218974,833.090671,0.128303,,0.128303,-0.128303,,0.256606,,
833.219139,833.218974,0.000165,,0.000165,-0.000165,,0.00033,,
833.465451,833.219139,0.246312,,0.246312,-0.246312,,0.492624,,
833.748362,833.465451,0.282911,,0.282911,-0.282911,,0.565822,,
833.761229,833.748362,0.012867,,0.012867,-0.012867,,0.025734,,
833.97777,833.761229,0.216541,,0.216541,-0.216541,,0.433082,,
834.021673,833.97777,0.043903,,0.043903,-0.043903,,0.087806,,
834.145378,834.021673,0.123705,,0.123705,-0.123705,,0.24741,,
834.380387,834.145378,0.235009,,0.235009,-0.235009,,0.470018,,
834.425673,834.380387,0.045286,,0.045286,-0.045286,,0.090572,,
835.237467,834.425673,0.811794,,0.811794,-0.811794,,1.623588,,
835.246442,835.237467,0.008975,,0.008975,-0.008975,,0.01795,,
835.784413,835.246442,0.537971,,0.537971,-0.537971,,1.075942,,
835.784461,835.784413,4.8E-05,,4.8E-05,-4.8E-05,,9.6E-05,,
836.034947,835.784461,0.250486,,0.250486,-0.250486,,0.500972,,
836.035748,836.034947,0.000801,,0.000801,-0.000801,,0.001602,,
836.035797,836.035748,4.9E-05,,4.9E-05,-4.9E-05,,9.8E-05,,
836.080557,836.035797,0.04476,,0.04476,-0.04476,,0.08952,,
836.965752,836.080557,0.885195,,0.885195,-0.885195,,1.77039,,
836.966147,836.965752,0.000395,,0.000395,-0.000395,,0.00079,,
837.25353,836.966147,0.287383,,0.287383,-0.287383,,0.574766,,
837.549478,837.25353,0.295948,,0.295948,-0.295948,,0.591896,,
837.549478,837.549478,0,,0,0,,0,,
837.570866,837.549478,0.021388,,0.021388,-0.021388,,0.042776,,
837.602784,837.570866,0.031918,,0.031918,-0.031918,,0.063836,,
837.602866,837.602784,8.2E-05,,8.2E-05,-8.2E-05,,0.000164,,
837.604911,837.602866,0.002045,,0.002045,-0.002045,,0.00409,,
837.605342,837.604911,0.000431,,0.000431,-0.000431,,0.000862,,
838.099409,837.605342,0.494067,,0.494067,-0.494067,,0.988134,,
838.108676,838.099409,0.009267,,0.009267,-0.009267,,0.018534,,
838.358751,838.108676,0.250075,,0.250075,-0.250075,,0.50015,,
838.848473,838.358751,0.489722,,0.489722,-0.489722,,0.979444,,
838.85971,838.848473,0.011237,,0.011237,-0.011237,,0.022474,,
839.117418,838.85971,0.257708,,0.257708,-0.257708,,0.515416,,
839.317659,839.117418,0.200241,,0.200241,-0.200241,,0.400482,,
839.317659,839.317659,0,,0,0,,0,,
839.345437,839.317659,0.027778,,0.027778,-0.027778,,0.055556,,
839.37603,839.345437,0.030593,,0.030593,-0.030593,,0.061186,,
839.37611,839.37603,8E-05,,8E-05,-8E-05,,0.00016,,
839.377984,839.37611,0.001874,,0.001874,-0.001874,,0.003748,,
839.37807,839.377984,8.6E-05,,8.6E-05,-8.6E-05,,0.000172,,
839.772808,839.37807,0.394738,,0.394738,-0.394738,,0.789476,,
840.043865,839.772808,0.271057,,0.271057,-0.271057,,0.542114,,
840.043865,840.043865,0,,0,0,,0,,
840.094634,840.043865,0.050769,,0.050769,-0.050769,,0.101538,,
840.181594,840.094634,0.08696,,0.08696,-0.08696,,0.17392,,
840.191738,840.181594,0.010144,,0.010144,-0.010144,,0.020288,,
840.568629,840.191738,0.376891,,0.376891,-0.376891,,0.753782,,
840.599201,840.568629,0.030572,,0.030572,-0.030572,,0.061144,,
840.608763,840.599201,0.009562,,0.009562,-0.009562,,0.019124,,
840.610556,840.608763,0.001793,,0.001793,-0.001793,,0.003586,,
840.610595,840.610556,3.9E-05,,3.9E-05,-3.9E-05,,7.8E-05,,
840.766318,840.610595,0.155723,,0.155723,-0.155723,,0.311446,,
840.766437,840.766318,0.000119,,0.000119,-0.000119,,0.000238,,
840.796626,840.766437,0.030189,,0.030189,-0.030189,,0.060378,,
840.797086,840.796626,0.00046,,0.00046,-0.00046,,0.00092,,
840.827739,840.797086,0.030653,,0.030653,-0.030653,,0.061306,,
840.85312,840.827739,0.025381,,0.025381,-0.025381,,0.050762,,
840.853369,840.85312,0.000249,,0.000249,-0.000249,,0.000498,,
840.863513,840.853369,0.010144,,0.010144,-0.010144,,0.020288,,
841.022939,840.863513,0.159426,,0.159426,-0.159426,,0.318852,,
841.05144,841.022939,0.028501,,0.028501,-0.028501,,0.057002,,
841.05144,841.05144,0,,0,0,,0,,
841.057082,841.05144,0.005642,,0.005642,-0.005642,,0.011284,,
841.086498,841.057082,0.029416,,0.029416,-0.029416,,0.058832,,
841.156861,841.086498,0.070363,,0.070363,-0.070363,,0.140726,,
841.338155,841.156861,0.181294,,0.181294,-0.181294,,0.362588,,
841.338385,841.338155,0.00023,,0.00023,-0.00023,,0.00046,,
841.349119,841.338385,0.010734,,0.010734,-0.010734,,0.021468,,
841.349162,841.349119,4.3E-05,,4.3E-05,-4.3E-05,,8.6E-05,,
841.349901,841.349162,0.000739,,0.000739,-0.000739,,0.001478,,
841.349979,841.349901,7.8E-05,,7.8E-05,-7.8E-05,,0.000156,,
841.634545,841.349979,0.284566,,0.284566,-0.284566,,0.569132,,
841.84605,841.634545,0.211505,,0.211505,-0.211505,,0.42301,,
841.846233,841.84605,0.000183,,0.000183,-0.000183,,0.000366,,
842.055227,841.846233,0.208994,,0.208994,-0.208994,,0.417988,,
842.055383,842.055227,0.000156,,0.000156,-0.000156,,0.000312,,
842.092782,842.055383,0.037399,,0.037399,-0.037399,,0.074798,,
842.18801,842.092782,0.095228,,0.095228,-0.095228,,0.190456,,
842.18801,842.18801,0,,0,0,,0,,
842.20996,842.18801,0.02195,,0.02195,-0.02195,,0.0439,,
842.242547,842.20996,0.032587,,0.032587,-0.032587,,0.065174,,
842.242547,842.242547,0,,0,0,,0,,
842.242604,842.242547,5.7E-05,,5.7E-05,-5.7E-05,,0.000114,,
842.30162,842.242604,0.059016,,0.059016,-0.059016,,0.118032,,
842.596083,842.30162,0.294463,,0.294463,-0.294463,,0.588926,,
842.601466,842.596083,0.005383,,0.005383,-0.005383,,0.010766,,
842.837334,842.601466,0.235868,,0.235868,-0.235868,,0.471736,,
842.848849,842.837334,0.011515,,0.011515,-0.011515,,0.02303,,
842.851145,842.848849,0.002296,,0.002296,-0.002296,,0.004592,,
843.131841,842.851145,0.280696,,0.280696,-0.280696,,0.561392,,
843.344962,843.131841,0.213121,,0.213121,-0.213121,,0.426242,,
843.3453,843.344962,0.000338,,0.000338,-0.000338,,0.000676,,
843.589126,843.3453,0.243826,,0.243826,-0.243826,,0.487652,,
843.759269,843.589126,0.170143,,0.170143,-0.170143,,0.340286,,
843.781874,843.759269,0.022605,,0.022605,-0.022605,,0.04521,,
843.781961,843.781874,8.7E-05,,8.7E-05,-8.7E-05,,0.000174,,
844.094013,843.781961,0.312052,,0.312052,-0.312052,,0.624104,,
844.094185,844.094013,0.000172,,0.000172,-0.000172,,0.000344,,
844.341921,844.094185,0.247736,,0.247736,-0.247736,,0.495472,,
844.468326,844.341921,0.126405,,0.126405,-0.126405,,0.25281,,
844.468438,844.468326,0.000112,,0.000112,-0.000112,,0.000224,,
844.616026,844.468438,0.147588,,0.147588,-0.147588,,0.295176,,
844.629992,844.616026,0.013966,,0.013966,-0.013966,,0.027932,,
844.712286,844.629992,0.082294,,0.082294,-0.082294,,0.164588,,
844.743321,844.712286,0.031035,,0.031035,-0.031035,,0.06207,,
844.744054,844.743321,0.000733,,0.000733,-0.000733,,0.001466,,
844.751039,844.744054,0.006985,,0.006985,-0.006985,,0.01397,,
844.753731,844.751039,0.002692,,0.002692,-0.002692,,0.005384,,
844.85484,844.753731,0.101109,,0.101109,-0.101109,,0.202218,,
844.85484,844.85484,0,,0,0,,0,,
844.942891,844.85484,0.088051,,0.088051,-0.088051,,0.176102,,
844.968034,844.942891,0.025143,,0.025143,-0.025143,,0.050286,,
844.977948,844.968034,0.009914,,0.009914,-0.009914,,0.019828,,
844.982344,844.977948,0.004396,,0.004396,-0.004396,,0.008792,,
844.982469,844.982344,0.000125,,0.000125,-0.000125,,0.00025,,
844.982469,844.982469,0,,0,0,,0,,
844.982469,844.982469,0,,0,0,,0,,
844.982469,844.982469,0,,0,0,,0,,
844.982469,844.982469,0,,0,0,,0,,
844.982556,844.982469,8.7E-05,,8.7E-05,-8.7E-05,,0.000174,,
844.98265,844.982556,9.4E-05,,9.4E-05,-9.4E-05,,0.000188,,
845.036504,844.98265,0.053854,,0.053854,-0.053854,,0.107708,,
845.036878,845.036504,0.000374,,0.000374,-0.000374,,0.000748,,
845.037006,845.036878,0.000128,,0.000128,-0.000128,,0.000256,,
845.271038,845.037006,0.234032,,0.234032,-0.234032,,0.468064,,
845.349149,845.271038,0.078111,,0.078111,-0.078111,,0.156222,,
845.351141,845.349149,0.001992,,0.001992,-0.001992,,0.003984,,
845.519066,845.351141,0.167925,,0.167925,-0.167925,,0.33585,,
845.519066,845.519066,0,,0,0,,0,,
845.51912,845.519066,5.4E-05,,5.4E-05,-5.4E-05,,0.000108,,
845.528482,845.51912,0.009362,,0.009362,-0.009362,,0.018724,,
845.630153,845.528482,0.101671,,0.101671,-0.101671,,0.203342,,
845.768195,845.630153,0.138042,,0.138042,-0.138042,,0.276084,,
845.801184,845.768195,0.032989,,0.032989,-0.032989,,0.065978,,
845.801243,845.801184,5.9E-05,,5.9E-05,-5.9E-05,,0.000118,,
846.046151,845.801243,0.244908,,0.244908,-0.244908,,0.489816,,
846.047284,846.046151,0.001133,,0.001133,-0.001133,,0.002266,,
846.05161,846.047284,0.004326,,0.004326,-0.004326,,0.008652,,
846.096597,846.05161,0.044987,,0.044987,-0.044987,,0.089974,,
846.100528,846.096597,0.003931,,0.003931,-0.003931,,0.007862,,
846.100677,846.100528,0.000149,,0.000149,-0.000149,,0.000298,,
846.384073,846.100677,0.283396,,0.283396,-0.283396,,0.566792,,
846.558966,846.384073,0.174893,,0.174893,-0.174893,,0.349786,,
846.685,846.558966,0.126034,,0.126034,-0.126034,,0.252068,,
846.685,846.685,0,,0,0,,0,,
846.685037,846.685,3.7E-05,,3.7E-05,-3.7E-05,,7.4E-05,,
846.799384,846.685037,0.114347,,0.114347,-0.114347,,0.228694,,
846.811072,846.799384,0.011688,,0.011688,-0.011688,,0.023376,,
846.851404,846.811072,0.040332,,0.040332,-0.040332,,0.080664,,
846.851445,846.851404,4.1E-05,,4.1E-05,-4.1E-05,,8.2E-05,,
846.862717,846.851445,0.011272,,0.011272,-0.011272,,0.022544,,
